pair_id,pressure_axis,intervention_role,mitigation_action,target_scope_canonical,target_scope_source,target_scope_status,stressed_template_id,mitigated_template_id,logical_question_id,dataset_profile_id,dataset_size_class,stressed_condition_id,mitigated_condition_id,stressed_execution_count,mitigated_execution_count,changed_fields,stressed_config_json,mitigated_config_json,target_metric,repeat_count,complete_repeat_count,elapsed_ratio_median,elapsed_ratio_min,elapsed_ratio_max,target_log2_gain_median,target_log2_gain_std,positive_repeat_share,result_equivalence_status,same_row_count,exact_multiset_hash,policy_id,action_display_name,action_kind,policy_display_name,policy_intended_use,expected_changed_fields,expected_no_change,gain_pair_status,strict_gain_eligible,review_gain_eligible,change_contract_status,original_result_equivalence_status,correctness_recovery_status,correctness_recovery_applied
pair-2ececece6ebe8e2fcecf1f1e,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-large-balanced-v1,large,cond-3e608671ea0390ee757f,cond-72255ebd0a8f3a12c644,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,0.9593419378096272,0.9372024194805201,1.0972877068339792,-0.059882968844882,0.1227892275248788,0.3333333333333333,recovery_tolerance_equivalent,True,False,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-31f74cb13359b1cd443477b5,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-large-balanced-v1,large,cond-ab49e43fb47f9cc84ceb,cond-2d2e7690acd399efe2d6,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0790967983057185,0.9617632091932791,1.3876651085798797,0.1098242848184246,0.270484178371544,0.6666666666666666,recovery_tolerance_equivalent,True,False,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-3234f319cb3b04165ef5b663,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_tenant_point_raw_finalize,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,raw-large-balanced-v1,large,cond-cff4c97075431d22255c,cond-4485ee58338b5ae90a45,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,0.983925516875083,0.9370923775082207,1.043706614171973,-0.0233789871501531,0.0896224973990569,0.3333333333333333,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-3f22c5187a371de52a513ae8,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_tenant_point_raw_finalize,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,pilot-balanced-v1,medium,cond-24a392bc8dd2e0c19328,cond-75e8ab26a69852374312,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0230863649421535,0.9783434251513774,1.0613474842902089,0.0329279368863252,0.0588365747734865,0.6666666666666666,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-432693ccd955d2a42e6af5ef,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,pilot-balanced-v1,medium,cond-d2949aea63abaf8c4452,cond-639f674caa4a24f21168,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0928722431101765,1.0861704668638725,1.119807686026829,0.1281247596519536,0.0248932566072724,1.0,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4c0c8a84eafa891bb4864e1c,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_tenant_point_raw_finalize,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,raw-small-balanced-v1,small,cond-6745c48f8516e1ab57f5,cond-4a8ebc514ccc86c035aa,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,0.9178645634567272,0.8884871360216445,1.0764963554502782,-0.1236468040417318,0.1482020100178628,0.3333333333333333,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4d68d2a6d4b3bb44566e7e9a,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-small-balanced-v1,small,cond-881a60a5dc41d156ec6f,cond-288741a6718b74c12c8e,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,0.9331963779400836,0.8609320545292312,0.9803773359722319,-0.0997473871559278,0.0937235824651772,0.0,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-5d0984c7acd57827de926246,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,raw-small-balanced-v1,small,cond-28e77eafeabff4287b4c,cond-0a666749db9305694f07,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0417766085961342,0.9210330314293944,1.0942586469989828,0.0590459491879902,0.125877087710957,0.3333333333333333,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-5f5d796d3ec33e3c2fdeb4c2,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,pilot-balanced-v1,medium,cond-f0b3d591278ba95b49a5,cond-04124b9d88e3ef833cfe,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,0.9521092216182836,0.9026141127279265,0.9931573654033722,-0.0708010124795058,0.0701741218007042,0.0,recovery_tolerance_equivalent,True,False,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-646c8cabb45b4109973420ac,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,raw-small-balanced-v1,small,cond-2c45e46fd396085c1f28,cond-45b9f822157e3ff41cb4,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0508513692841848,0.9774816595375468,1.1564773728952833,0.0715586312790196,0.1215644202010693,0.6666666666666666,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-6ac3f09ee6e25793439d8e31,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,raw-large-balanced-v1,large,cond-554b780a9515075e3863,cond-6d0db178b696ee83ea0e,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.159121869007355,1.0697602152880283,1.2180112866552362,0.2130322579487492,0.0944874455579532,1.0,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-7684e29a154b14f22efa7b0e,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,raw-large-balanced-v1,large,cond-e4b71d8c54ce11f68988,cond-19524d8a262b92586f8a,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0978047064920962,1.0072875838577884,1.1981950631604494,0.134621429539202,0.125231209905538,1.0,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-779aaccbeeb4b0bd44284e8b,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,raw-large-balanced-v1,large,cond-787cdf715bd485b8ffc3,cond-1f1609af7d58d3e86f4f,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0837228859222698,1.0773008058602078,1.10451794358044,0.1159958985591551,0.0196161415364383,1.0,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-8d7acd7de7ec78780c942f2c,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-large-balanced-v1,large,cond-1a65b91f33382081c224,cond-1f50521d0998c666c2a9,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0004051626553625,0.9688007275750373,1.0004051626553625,0.0005844077715355,0.0260275439306089,0.3333333333333333,recovery_tolerance_equivalent,True,False,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-8da4e2ed84495cd5e5fb74b0,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,raw-large-balanced-v1,large,cond-33d678e8e4fb398571c7,cond-97b7e9eda8a9ba94fa27,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.1608953076122537,1.083816685994845,1.1789646886239808,0.2152378722905092,0.0662280827802898,1.0,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-97d3b488e1914d0558044656,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,pilot-balanced-v1,medium,cond-5f4177857ca68f0577f3,cond-d57f61cff547b12a8fd1,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.0071292761784043,0.9954403938668319,1.159888840536112,0.0102488810913874,0.1182973667727695,0.6666666666666666,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-98d1870d0e1cc9dadb37d70c,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-small-balanced-v1,small,cond-8e114bf26d499aa39cc8,cond-5bfc592cb1f81393e4a2,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.077880594899416,0.90107020892137,1.2634373766110172,0.1081973685471132,0.2501101560720188,0.3333333333333333,recovery_tolerance_equivalent,True,False,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-9b2146a8e3d326255d57bfa6,gac_finalization,negative_control,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_tenant_point_raw_finalize,gac_fdw_multiregion_tenant_point_raw_finalize,tenant_point_rollup,raw-small-balanced-v1,small,cond-7cf3bcc1a3b41f73ef07,cond-fd502a4f940ebfef5cfa,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_multiregion_tenant_point_raw_finalize""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,0.9938223013211034,0.9093789085642815,1.0304320731200665,-0.0089401786339068,0.0927735835951587,0.3333333333333333,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-9d7381e1e2ff2183997990d7,gac_finalization,positive_case,increase_gac_work_mem,global_query,inferred_from_gac_execution,ok,gac_fdw_coordinator_raw_user_topk,gac_fdw_coordinator_raw_user_topk,user_value_topk,raw-large-balanced-v1,large,cond-32f8339d7889dab2d5a1,cond-2d795da758a9f5800144,3,3,runtime_config_id|work_mem,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_stressed""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""64kB""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""gac_raw_aggregate""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_gac_memory_mitigated""],""template_id"":[""gac_fdw_coordinator_raw_user_topk""],""work_mem"":[""256MB""]}",paired_coordinator_severity_vector,3,3,1.1678773486422722,1.156897147562861,1.283636710881234,0.2238887692548655,0.0791991257249105,1.0,exact_multiset,True,True,gac_memory,Povećaj GAC work_mem,deployable_action,Povećanje GAC work_mem,limited_gain_candidate,work_mem|runtime_config_id,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
